Program	Code	Mnemonic	Summary	Severity	HelpLink
C/C++ Compiler	C2570		'identifier' : union cannot have base classes	Error	http://msdn.microsoft.com/en-us/library/y85tz547.aspx
C/C++ Compiler	C2571		'function' : virtual function cannot be in union 'union'	Error	http://msdn.microsoft.com/en-us/library/a10wxh1x.aspx
C/C++ Compiler	C2572		'class::member' : redefinition of default parameter : parameter param	Error	http://msdn.microsoft.com/en-us/library/acahh3ba.aspx
C/C++ Compiler	C2574		'destructor' : cannot be declared static	Error	http://msdn.microsoft.com/en-us/library/279d0t9f.aspx
C/C++ Compiler	C2575		'identifier' : only member functions and bases can be virtual	Error	http://msdn.microsoft.com/en-us/library/fezy11ah.aspx
C/C++ Compiler	C2577		'member' : destructor/finalizer cannot have a return type	Error	http://msdn.microsoft.com/en-us/library/f8147fas.aspx
C/C++ Compiler	C2579		unable to resolve type 'type' (offset). It is expected in file	Error	http://msdn.microsoft.com/en-us/library/ms235568.aspx
C/C++ Compiler	C2581		'type' : static 'operator =' function is illegal	Error	http://msdn.microsoft.com/en-us/library/43w198bx.aspx
C/C++ Compiler	C2582		'function' function is unavailable in 'type'	Error	http://msdn.microsoft.com/en-us/library/8wfwb8ct.aspx
C/C++ Compiler	C2583		'identifier' : 'const/volatile' 'this' pointer is illegal for constructors/destructors	Error	http://msdn.microsoft.com/en-us/library/x8wekxww.aspx
C/C++ Compiler	C2584		'Class' : direct base 'Base2' is inaccessible; already a base of 'Base1'	Error	http://msdn.microsoft.com/en-us/library/s9ydx24y.aspx
C/C++ Compiler	C2585		explicit conversion to 'type' is ambiguous	Error	http://msdn.microsoft.com/en-us/library/c3cs90e1.aspx
C/C++ Compiler	C2586		incorrect user-defined conversion syntax : illegal indirections	Error	http://msdn.microsoft.com/en-us/library/8xfx3z15.aspx
C/C++ Compiler	C2587		'identifier' : illegal use of local variable as default parameter	Error	http://msdn.microsoft.com/en-us/library/50w8cey5.aspx
C/C++ Compiler	C2588		'::~identifier' : illegal global destructor	Error	http://msdn.microsoft.com/en-us/library/fzxk6s0h.aspx
C/C++ Compiler	C2589		'identifier' : illegal token on right side of '::'	Error	http://msdn.microsoft.com/en-us/library/w8y03fbc.aspx
C/C++ Compiler	C2592		no legal conversion of initialization expression to type 'type'	Error	http://msdn.microsoft.com/en-us/library/f1dbfs62.aspx
C/C++ Compiler	C2593		'operator identifier' is ambiguous	Error	http://msdn.microsoft.com/en-us/library/b9efs282.aspx
C/C++ Compiler	C2594		'operator' : ambiguous conversions from 'type1' to 'type2'	Error	http://msdn.microsoft.com/en-us/library/5xata8be.aspx
C/C++ Compiler	C2597		illegal reference to non-static member 'identifier'	Error	http://msdn.microsoft.com/en-us/library/422tf4a2.aspx
C/C++ Compiler	C2598		linkage specification must be at global scope	Error	http://msdn.microsoft.com/en-us/library/w3kzs7x0.aspx
C/C++ Compiler	C2599		'enum' : forward declaration of enum type is not allowed	Error	http://msdn.microsoft.com/en-us/library/ft6cc9ha.aspx
C/C++ Compiler	C2600		'function' : cannot define a compiler-generated special member function (must be declared in the class first)	Error	http://msdn.microsoft.com/en-us/library/cd577fyk.aspx
C/C++ Compiler	C2601		'function' : local function definitions are illegal	Error	http://msdn.microsoft.com/en-us/library/sba3hty9.aspx
C/C++ Compiler	C2602		'class::Identifier' is not a member of a base class of 'class'	Error	http://msdn.microsoft.com/en-us/library/6hby5tch.aspx
C/C++ Compiler	C2603		'function' : Too many block scope static objects with constructor/destructors in function	Error	http://msdn.microsoft.com/en-us/library/93c02kfe.aspx
C/C++ Compiler	C2605		'name' : this method is reserved within a managed class	Error	http://msdn.microsoft.com/en-us/library/ms173578.aspx
C/C++ Compiler	C2611		'token' : illegal following '~' (expected identifier)	Error	http://msdn.microsoft.com/en-us/library/5c9e5bxh.aspx
C/C++ Compiler	C2612		trailing 'char' illegal in base/member initializer list	Error	http://msdn.microsoft.com/en-us/library/2s006k02.aspx
C/C++ Compiler	C2614		'class1' : illegal member initialization: 'class2' is not a base or member	Error	http://msdn.microsoft.com/en-us/library/hc4t14df.aspx
C/C++ Compiler	C2616		'conversion' : cannot implicitly convert a non-lvalue 'type1' to a 'type2' that is not const	Error	http://msdn.microsoft.com/en-us/library/2yzxae5w.aspx
C/C++ Compiler	C2617		'function' : inconsistent return statement	Error	http://msdn.microsoft.com/en-us/library/zhyz91d6.aspx
C/C++ Compiler	C2619		union 'union' : cannot have static member variable 'identifier'	Error	http://msdn.microsoft.com/en-us/library/8ktesa60.aspx
C/C++ Compiler	C2620		member 'identifier' of union 'union' has user-defined constructor or non-trivial default constructor	Error	http://msdn.microsoft.com/en-us/library/43ae0055.aspx
C/C++ Compiler	C2621		member 'identifier' of union 'union' has copy constructor	Error	http://msdn.microsoft.com/en-us/library/bd149yt8.aspx
C/C++ Compiler	C2622		member 'identifier' of union 'union' has assignment operator	Error	http://msdn.microsoft.com/en-us/library/txfhkhkt.aspx
C/C++ Compiler	C2623		member 'identifier' of union 'union' has destructor	Error	http://msdn.microsoft.com/en-us/library/4e323sst.aspx
C/C++ Compiler	C2624		local classes cannot be used to declare 'extern' variables	Error	http://msdn.microsoft.com/en-us/library/fhc7se2y.aspx
C/C++ Compiler	C2626		anonymous union defines protected/private member 'identifier'	Error	http://msdn.microsoft.com/en-us/library/403x9547.aspx
C/C++ Compiler	C2627		'function' : member function not allowed in anonymous union	Error	http://msdn.microsoft.com/en-us/library/4k8h18cc.aspx
C/C++ Compiler	C2628		'type1' followed by 'type2' is illegal (did you forget a ';'?)	Error	http://msdn.microsoft.com/en-us/library/khy6tfd2.aspx
C/C++ Compiler	C2630		'symbol' found in what should be a comma-separated list	Error	http://msdn.microsoft.com/en-us/library/0y662ae0.aspx
C/C++ Compiler	C2632		'type1' followed by 'type2' is illegal	Error	http://msdn.microsoft.com/en-us/library/ws579tt7.aspx
C/C++ Compiler	C2633		'identifier' : 'inline' is the only legal storage class for constructors	Error	http://msdn.microsoft.com/en-us/library/96w37y78.aspx
C/C++ Compiler	C2634		'&amp;class::member' : pointer to reference member is illegal	Error	http://msdn.microsoft.com/en-us/library/t39e5a9k.aspx
C/C++ Compiler	C2635		cannot convert an 'identifier1*' to an 'identifier2*'; conversion from a virtual base class is implied	Error	http://msdn.microsoft.com/en-us/library/95b534kw.aspx
C/C++ Compiler	C2636		'identifier' : pointer to reference member is illegal	Error	http://msdn.microsoft.com/en-us/library/0fet7sy8.aspx
C/C++ Compiler	C2637		'identifier' : cannot modify pointers to data members	Error	http://msdn.microsoft.com/en-us/library/a57ax63d.aspx
C/C++ Compiler	C2638		'identifier' : __based modifier illegal on pointer to member	Error	http://msdn.microsoft.com/en-us/library/1se4k40k.aspx
C/C++ Compiler	C2640		'identifier' : __based modifier illegal on reference	Error	http://msdn.microsoft.com/en-us/library/74s9e892.aspx
C/C++ Compiler	C2645		no qualified name for pointer to member (found ':: *')	Error	http://msdn.microsoft.com/en-us/library/6ztdaaw0.aspx
C/C++ Compiler	C2646		global anonymous unions must be declared static	Error	http://msdn.microsoft.com/en-us/library/kw05f526.aspx
C/C++ Compiler	C2647		'operator': cannot dereference a 'type1' on a 'type2'	Error	http://msdn.microsoft.com/en-us/library/zh165dc7.aspx
C/C++ Compiler	C2648		'identifier' : use of member as default parameter requires static member	Error	http://msdn.microsoft.com/en-us/library/5kz6y4tw.aspx
C/C++ Compiler	C2650		'operator' : cannot be a virtual function	Error	http://msdn.microsoft.com/en-us/library/zwc6783f.aspx
C/C++ Compiler	C2651		'data type' : left of 'operator' must be a class, struct or union	Error	http://msdn.microsoft.com/en-us/library/b3551yta.aspx
C/C++ Compiler	C2652		'identifier' : illegal copy constructor: first parameter must not be an 'identifier'	Error	http://msdn.microsoft.com/en-us/library/7hdzeabw.aspx
C/C++ Compiler	C2653		'identifier' : is not a class or namespace name	Error	http://msdn.microsoft.com/en-us/library/a4867f7c.aspx
C/C++ Compiler	C2654		'identifier' : attempt to access member outside a member function	Error	http://msdn.microsoft.com/en-us/library/ahc3wc3h.aspx
C/C++ Compiler	C2655		'identifier' : definition or redeclaration illegal in current scope	Error	http://msdn.microsoft.com/en-us/library/5205y602.aspx
C/C++ Compiler	C2656		'function' : function not allowed as a bit field	Error	http://msdn.microsoft.com/en-us/library/69zyd51z.aspx
C/C++ Compiler	C2657		'class::*' found at the start of a statement (did you forget to specify a type?)	Error	http://msdn.microsoft.com/en-us/library/k9kdy65h.aspx
C/C++ Compiler	C2658		'member': redefinition in anonymous struct/union	Error	http://msdn.microsoft.com/en-us/library/twwsh6wy.aspx
C/C++ Compiler	C2659		'operator' : function as left operand	Error	http://msdn.microsoft.com/en-us/library/8t03ksxc.aspx
C/C++ Compiler	C2660		'function' : function does not take number parameters	Error	http://msdn.microsoft.com/en-us/library/ek13fhc1.aspx
C/C++ Compiler	C2661		'function' : no overloaded function takes number parameters	Error	http://msdn.microsoft.com/en-us/library/064x9y7c.aspx
C/C++ Compiler	C2662		'function' : cannot convert 'this' pointer from 'type1' to 'type2'	Error	http://msdn.microsoft.com/en-us/library/2s2d2tez.aspx
C/C++ Compiler	C2663		'function' : number overloads have no legal conversions for 'this' pointer	Error	http://msdn.microsoft.com/en-us/library/bhx1a546.aspx
C/C++ Compiler	C2664		'function' : cannot convert parameter number from 'type1' to 'type2'	Error	http://msdn.microsoft.com/en-us/library/s5b150wd.aspx
C/C++ Compiler	C2665		'function' : none of the number1 overloads can convert parameter number2 from type 'type'	Error	http://msdn.microsoft.com/en-us/library/c8ft1y6y.aspx
C/C++ Compiler	C2666		'identifier' : number overloads have similar conversions	Error	http://msdn.microsoft.com/en-us/library/dyafzty4.aspx
C/C++ Compiler	C2667		'function' : none of number overloads have a best conversion	Error	http://msdn.microsoft.com/en-us/library/47at8zd3.aspx
C/C++ Compiler	C2668		'function' : ambiguous call to overloaded function	Error	http://msdn.microsoft.com/en-us/library/da60x087.aspx
C/C++ Compiler	C2669		member function not allowed in anonymous union	Error	http://msdn.microsoft.com/en-us/library/8edk4hd5.aspx
C/C++ Compiler	C2670		'identifier' : the function template cannot convert parameter number from type 'type'	Error	http://msdn.microsoft.com/en-us/library/34czcwdh.aspx
C/C++ Compiler	C2671		'function' : static member functions do not have 'this' pointers	Error	http://msdn.microsoft.com/en-us/library/30ykbh6d.aspx
C/C++ Compiler	C2673		'function' : global functions do not have 'this' pointers	Error	http://msdn.microsoft.com/en-us/library/1b55k6bd.aspx
C/C++ Compiler	C2674		a generic declaration is not allowed in this context	Error	http://msdn.microsoft.com/en-us/library/ms173579.aspx
C/C++ Compiler	C2675		unary 'operator' : 'type' does not define this operator or a conversion to a type acceptable to the predefined operator	Error	http://msdn.microsoft.com/en-us/library/6t8xa2ts.aspx
C/C++ Compiler	C2676		binary 'operator' : 'type' does not define this operator or a conversion to a type acceptable to the predefined operator	Error	http://msdn.microsoft.com/en-us/library/sah8k6f4.aspx
C/C++ Compiler	C2677		binary 'operator' : no global operator found which takes type 'type' (or there is no acceptable conversion)	Error	http://msdn.microsoft.com/en-us/library/29faxd4t.aspx
C/C++ Compiler	C2678		binary 'operator' : no operator defined which takes a left-hand operand of type 'type' (or there is no acceptable conversion)	Error	http://msdn.microsoft.com/en-us/library/ys0bw32s.aspx
C/C++ Compiler	C2679		binary 'operator' : no operator found which takes a right-hand operand of type 'type' (or there is no acceptable conversion)	Error	http://msdn.microsoft.com/en-us/library/h1925w4w.aspx
C/C++ Compiler	C2680		'type' : invalid target type for name	Error	http://msdn.microsoft.com/en-us/library/74wfk1t8.aspx
C/C++ Compiler	C2681		'type' : invalid expression type for name	Error	http://msdn.microsoft.com/en-us/library/87ea2et5.aspx
C/C++ Compiler	C2682		cannot use casting_operator to convert from 'type1' to 'type2'	Error	http://msdn.microsoft.com/en-us/library/2be9fyk9.aspx
C/C++ Compiler	C2683		'cast' : 'type' is not a polymorphic type	Error	http://msdn.microsoft.com/en-us/library/4k5yex0s.aspx
C/C++ Compiler	C2687		'type' : exception-declaration cannot be 'void' or denote an incomplete type or pointer or reference to an incomplete type	Error	http://msdn.microsoft.com/en-us/library/3h247fc8.aspx
C/C++ Compiler	C2688		'C2::fgrv' : covariant returns with multiple or virtual inheritance not supported for varargs functions	Error	http://msdn.microsoft.com/en-us/library/34yfcksa.aspx
C/C++ Compiler	C2689		'function' : a friend function cannot be defined within a local class	Error	http://msdn.microsoft.com/en-us/library/4184hats.aspx
C/C++ Compiler	C2690		'operator' : cannot perform pointer arithmetic on a managed array	Error	http://msdn.microsoft.com/en-us/library/acf1152f.aspx
C/C++ Compiler	C2691		'data type' : a managed array cannot have this element type	Error	http://msdn.microsoft.com/en-us/library/5046xew2.aspx
C/C++ Compiler	C2692		'function_name' : fully prototyped functions required in C compiler with the '/clr' option	Error	http://msdn.microsoft.com/en-us/library/edfsbfxh.aspx
C/C++ Compiler	C2693		'operator' : illegal comparison for references to a managed array	Error	http://msdn.microsoft.com/en-us/library/40bhhx3t.aspx
C/C++ Compiler	C2694		'override': overriding virtual function has less restrictive exception specification than base class virtual member function 'base'	Error	http://msdn.microsoft.com/en-us/library/e4x95xf8.aspx
C/C++ Compiler	C2695		'function1': overriding virtual function differs from 'function2' only by calling convention	Error	http://msdn.microsoft.com/en-us/library/z6twcwss.aspx
C/C++ Compiler	C2696		Cannot create a temporary object of a managed type 'type'	Error	http://msdn.microsoft.com/en-us/library/0c5w3kyt.aspx
C/C++ Compiler	C2697		'array' : must explicitly specify __gc or __nogc for an array declared in a managed type	Error	http://msdn.microsoft.com/en-us/library/zaee9xaz.aspx
C/C++ Compiler	C2698		the using-declaration for 'declaration 1' cannot co-exist with the existing using-declaration for 'declaration 2'	Error	http://msdn.microsoft.com/en-us/library/14x9dkd1.aspx
C/C++ Compiler	C2701		'function' : a function template cannot be a friend of a local class	Error	http://msdn.microsoft.com/en-us/library/s383e83t.aspx
C/C++ Compiler	C2702		__except may not appear in termination block	Error	http://msdn.microsoft.com/en-us/library/918x3xx7.aspx
C/C++ Compiler	C2703		illegal __leave statement	Error	http://msdn.microsoft.com/en-us/library/xthx5w2s.aspx
C/C++ Compiler	C2705		'label' : illegal jump into 'exception handler block' scope	Error	http://msdn.microsoft.com/en-us/library/7d1xy132.aspx
C/C++ Compiler	C2706		illegal __except without matching __try (missing '}' in __try block?)	Error	http://msdn.microsoft.com/en-us/library/d73sws04.aspx
C/C++ Compiler	C2707		'identifier' : bad context for intrinsic function	Error	http://msdn.microsoft.com/en-us/library/h4b6zs8h.aspx
C/C++ Compiler	C2708		'identifier' : actual parameters length in bytes differs from previous call or reference	Error	http://msdn.microsoft.com/en-us/library/s7bz10dh.aspx
C/C++ Compiler	C2710		'construct' : '__declspec(modifier)' can only be applied to a function returning a pointer	Error	http://msdn.microsoft.com/en-us/library/982w5ba0.aspx
C/C++ Compiler	C2711		'function' : this function cannot be compiled as managed, consider using #pragma unmanaged	Error	http://msdn.microsoft.com/en-us/library/z3sskk32.aspx
C/C++ Compiler	C2712		cannot use __try in functions that require object unwinding	Error	http://msdn.microsoft.com/en-us/library/xwtb73ad.aspx
C/C++ Compiler	C2713		only one form of exception handling permitted per function	Error	http://msdn.microsoft.com/en-us/library/s190313z.aspx
C/C++ Compiler	C2714		__alignof(void) is not allowed	Error	http://msdn.microsoft.com/en-us/library/ms173581.aspx
C/C++ Compiler	C2715		'type' : cannot throw or catch this type	Error	http://msdn.microsoft.com/en-us/library/hwxs6yb3.aspx
C/C++ Compiler	C2716		'operator new' allocates value types on the C++ heap; use '__nogc new type'	Error	http://msdn.microsoft.com/en-us/library/sd715akx.aspx
C/C++ Compiler	C2717		'__nogc new' cannot be used to create a managed type object	Error	http://msdn.microsoft.com/en-us/library/00dftxfz.aspx
C/C++ Compiler	C2718		'parameter': actual parameter with __declspec(align('#')) won't be aligned	Error	http://msdn.microsoft.com/en-us/library/sxe76d9e.aspx
C/C++ Compiler	C2719		'parameter': formal parameter with __declspec(align('#')) won't be aligned	Error	http://msdn.microsoft.com/en-us/library/373ak2y1.aspx
C/C++ Compiler	C2720		'identifier' : 'specifier' storage-class specifier illegal on members	Error	http://msdn.microsoft.com/en-us/library/w8x1t4f0.aspx
C/C++ Compiler	C2721		'specifier' : storage-class specifier illegal between operator keyword and type	Error	http://msdn.microsoft.com/en-us/library/tysszfyf.aspx
C/C++ Compiler	C2722		'::operator' : illegal following operator command; use 'operator operator'	Error	http://msdn.microsoft.com/en-us/library/zsefxcsw.aspx
C/C++ Compiler	C2723		'function' : 'specifier' storage-class specifier illegal on function definition	Error	http://msdn.microsoft.com/en-us/library/68y53azf.aspx
C/C++ Compiler	C2724		'identifier' : 'static' should not be used on member functions defined at file scope	Error	http://msdn.microsoft.com/en-us/library/907sf777.aspx
C/C++ Compiler	C2725		'exception' : unable to throw or catch a managed object by value or reference	Error	http://msdn.microsoft.com/en-us/library/wd98xx8b.aspx
C/C++ Compiler	C2726		'gcnew' may only be used to create an object with managed type	Error	http://msdn.microsoft.com/en-us/library/c2s3w28t.aspx
C/C++ Compiler	C2727		'type' : a native array cannot contain a value type with private data members or managed pointer members	Error	http://msdn.microsoft.com/en-us/library/27ac00z6.aspx
C/C++ Compiler	C2728		'type' : a native array cannot contain this managed type	Error	http://msdn.microsoft.com/en-us/library/23yyb71d.aspx
C/C++ Compiler	C2731		'identifier' : function cannot be overloaded	Error	http://msdn.microsoft.com/en-us/library/x7t11wke.aspx
C/C++ Compiler	C2732		linkage specification contradicts earlier specification for 'function'	Error	http://msdn.microsoft.com/en-us/library/726yhbsw.aspx
C/C++ Compiler	C2733		second C linkage of overloaded function 'function' not allowed	Error	http://msdn.microsoft.com/en-us/library/5z9es6ec.aspx
C/C++ Compiler	C2734		'identifier' : const object must be initialized if not extern	Error	http://msdn.microsoft.com/en-us/library/h0z8kdd6.aspx
C/C++ Compiler	C2735		'keyword' keyword is not permitted in formal parameter type specifier	Error	http://msdn.microsoft.com/en-us/library/bwbse1kb.aspx
C/C++ Compiler	C2736		'keyword' keyword is not permitted in cast	Error	http://msdn.microsoft.com/en-us/library/bkks48tf.aspx
C/C++ Compiler	C2738		'declaration' : is ambiguous or is not a member of 'type'	Error	http://msdn.microsoft.com/en-us/library/ca7k37at.aspx
C/C++ Compiler	C2739		'number' : explicit managed array dimensions must be between 1 and 32	Error	http://msdn.microsoft.com/en-us/library/1538b66b.aspx
C/C++ Compiler	C2743		'type' : cannot catch a native type with __clrcall destructor or copy constructor	Error	http://msdn.microsoft.com/en-us/library/ms235481.aspx
C/C++ Compiler	C2745		'token' : this token cannot be converted to an identifier	Error	http://msdn.microsoft.com/en-us/library/ht2h47b7.aspx
C/C++ Compiler	C2748		managed array creation must have array size or array initializer	Error	http://msdn.microsoft.com/en-us/library/6ac56ycf.aspx
C/C++ Compiler	C2749		'type' : can only throw or catch handle to a managed class with /clr:safe	Error	http://msdn.microsoft.com/en-us/library/5wet1a72.aspx
C/C++ Compiler	C2750		'type' : cannot use 'new' on the reference type; use 'gcnew' instead	Error	http://msdn.microsoft.com/en-us/library/k1xak1k3.aspx
C/C++ Compiler	C2751		'parameter' : the name of a function parameter cannot be qualified	Error	http://msdn.microsoft.com/en-us/library/7w01cz7z.aspx
C/C++ Compiler	C2752		'template' : more than one partial specialization matches the template argument list	Error	http://msdn.microsoft.com/en-us/library/z2ye41d8.aspx
C/C++ Compiler	C2753		'class' : template class has already been defined	Error	http://msdn.microsoft.com/en-us/library/ad94bhc0.aspx
C/C++ Compiler	C2754		'specialization' : a partial specialization cannot have a dependent non-type template parameter	Error	http://msdn.microsoft.com/en-us/library/sa66t7aa.aspx
C/C++ Compiler	C2755		'param' : non-type parameter of a partial specialization must be a simple identifier	Error	http://msdn.microsoft.com/en-us/library/e5fhx6s4.aspx
C/C++ Compiler	C2756		'template type' : default arguments not allowed on a partial specialization	Error	http://msdn.microsoft.com/en-us/library/eat61bsx.aspx
C/C++ Compiler	C2757		'symbol' : a symbol with this name already exists and therefore this name cannot be used as a namespace name	Error	http://msdn.microsoft.com/en-us/library/kyk2d912.aspx
C/C++ Compiler	C2758		'const' : must be initialized in constructor base/member initializer list	Error	http://msdn.microsoft.com/en-us/library/67e2bzsz.aspx
C/C++ Compiler	C2760		syntax error : expected 'name1' not 'name2'	Error	http://msdn.microsoft.com/en-us/library/a27hwfe8.aspx
C/C++ Compiler	C2761		'function' : member function redeclaration not allowed	Error	http://msdn.microsoft.com/en-us/library/48c0x0f6.aspx
C/C++ Compiler	C2762		'class' : invalid expression as a template argument for 'argument'	Error	http://msdn.microsoft.com/en-us/library/ze7w832b.aspx
C/C++ Compiler	C2764		'param' : template parameter not used or deducible in partial specialization 'specialization'	Error	http://msdn.microsoft.com/en-us/library/w6z5yfwk.aspx
C/C++ Compiler	C2765		'function' : an explicit specialization of a function template cannot have any default arguments	Error	http://msdn.microsoft.com/en-us/library/zh48a5e8.aspx
C/C++ Compiler	C2766		explicit specialization; 'specialization' has already been defined	Error	http://msdn.microsoft.com/en-us/library/2x4hcz93.aspx
C/C++ Compiler	C2767		managed array dimension mismatch : expected number argument(s) - number provided	Error	http://msdn.microsoft.com/en-us/library/84e8e03a.aspx
C/C++ Compiler	C2768		'function' : illegal use of explicit template arguments	Error	http://msdn.microsoft.com/en-us/library/e338tex6.aspx
C/C++ Compiler	C2770		invalid explicit template_or_generic argument(s) for 'template'	Error	http://msdn.microsoft.com/en-us/library/eebh40s9.aspx
C/C++ Compiler	C2773		#import and #using available only in C++ compiler	Error	http://msdn.microsoft.com/en-us/library/xehch4xs.aspx
C/C++ Compiler	C2774		'identifier' : no 'put' method is associated with this property	Error	http://msdn.microsoft.com/en-us/library/28zwwa5d.aspx
C/C++ Compiler	C2775		'identifier' : no 'get' method is associated with this property	Error	http://msdn.microsoft.com/en-us/library/00s483kh.aspx
C/C++ Compiler	C2776		only one 'get' method can be specified per property	Error	http://msdn.microsoft.com/en-us/library/d1eh4263.aspx
C/C++ Compiler	C2777		only one 'put' method can be specified per property	Error	http://msdn.microsoft.com/en-us/library/5d2cz0ab.aspx
C/C++ Compiler	C2778		improperly formed GUID in __declspec(uuid())	Error	http://msdn.microsoft.com/en-us/library/xk65s7bh.aspx
C/C++ Compiler	C2779		'declaration' : property methods can only be associated with non-static data members	Error	http://msdn.microsoft.com/en-us/library/4ea9w7ab.aspx
C/C++ Compiler	C2780		'declaration' : expects number1 arguments - number2 provided	Error	http://msdn.microsoft.com/en-us/library/tk0k9b3w.aspx
C/C++ Compiler	C2781		'declaration' : expects at least value1 argument - value2 provided	Error	http://msdn.microsoft.com/en-us/library/9t9w5ac7.aspx
C/C++ Compiler	C2782		'declaration' : template parameter 'identifier' is ambiguous	Error	http://msdn.microsoft.com/en-us/library/9y4ze40c.aspx
C/C++ Compiler	C2783		'declaration' : could not deduce template argument for 'identifier'	Error	http://msdn.microsoft.com/en-us/library/az5wkwaw.aspx
C/C++ Compiler	C2784		'declaration' : could not deduce template argument for 'type' from 'type'	Error	http://msdn.microsoft.com/en-us/library/wf867f8f.aspx
C/C++ Compiler	C2785		'declaration1' and 'declaration2' have different return types	Error	http://msdn.microsoft.com/en-us/library/09460a29.aspx
C/C++ Compiler	C2786		'type' : invalid operand for __uuidof	Error	http://msdn.microsoft.com/en-us/library/3ayfsyte.aspx
C/C++ Compiler	C2787		'identifier' : no GUID has been associated with this object	Error	http://msdn.microsoft.com/en-us/library/4bk23z1z.aspx
C/C++ Compiler	C2788		'identifier' : more than one GUID associated with this object	Error	http://msdn.microsoft.com/en-us/library/h7ktb948.aspx
C/C++ Compiler	C2790		'super' : this keyword can only be used within the body of class member function	Error	http://msdn.microsoft.com/en-us/library/9330fe8s.aspx
C/C++ Compiler	C2791		illegal use of 'super': 'class' does not have any base classes	Error	http://msdn.microsoft.com/en-us/library/hcexee3b.aspx
C/C++ Compiler	C2792		'super' : this keyword must be followed by '::'	Error	http://msdn.microsoft.com/en-us/library/0317b4w9.aspx
C/C++ Compiler	C2793		'token' : unexpected token following '::', identifier or keyword 'operator' expected	Error	http://msdn.microsoft.com/en-us/library/tfy0yz9z.aspx
C/C++ Compiler	C2794		'function' : is not a member of any direct or indirect base class of 'class'	Error	http://msdn.microsoft.com/en-us/library/bkdb97db.aspx
C/C++ Compiler	C2795		'super::function' is not a member function	Error	http://msdn.microsoft.com/en-us/library/b0e9dyc9.aspx
C/C++ Compiler	C2797		Error MessageList initialization inside member initializer list or non-static data member initializer is not implemented.	Error	http://msdn.microsoft.com/en-us/library/dn793970.aspx
C/C++ Compiler	C2798		'super::member' is ambiguous	Error	http://msdn.microsoft.com/en-us/library/cbshbd77.aspx
C/C++ Compiler	C2800		'operator operator' cannot be overloaded	Error	http://msdn.microsoft.com/en-us/library/82zbz4s4.aspx
C/C++ Compiler	C2801		'operator operator' must be a non-static member	Error	http://msdn.microsoft.com/en-us/library/k4fyzf6a.aspx
C/C++ Compiler	C2802		static member 'operator operator' has no formal parameters	Error	http://msdn.microsoft.com/en-us/library/wk24bf5c.aspx
C/C++ Compiler	C2803		'operator operator' must have at least one formal parameter of class type	Error	http://msdn.microsoft.com/en-us/library/zy7kx46x.aspx
C/C++ Compiler	C2804		binary 'operator operator' has too many parameters	Error	http://msdn.microsoft.com/en-us/library/1zy85x1e.aspx
C/C++ Compiler	C2805		binary 'operator operator' has too few parameters	Error	http://msdn.microsoft.com/en-us/library/0z50y5wk.aspx
C/C++ Compiler	C2806		'operator operator' has too many formal parameters	Error	http://msdn.microsoft.com/en-us/library/79wdt6t5.aspx
C/C++ Compiler	C2807		the second formal parameter to postfix 'operator operator' must be 'int'	Error	http://msdn.microsoft.com/en-us/library/td6eht2s.aspx
C/C++ Compiler	C2808		unary 'operator operator' has too many formal parameters	Error	http://msdn.microsoft.com/en-us/library/w8k15xfx.aspx
C/C++ Compiler	C2809		'operator operator' has no formal parameters	Error	http://msdn.microsoft.com/en-us/library/e1zecz78.aspx
C/C++ Compiler	C2810		'interface' : an interface can only inherit from another interface	Error	http://msdn.microsoft.com/en-us/library/7ssy4ekd.aspx
C/C++ Compiler	C2811		'type1' : cannot inherit from 'type2', a ref class can only inherit from a ref class or interface class	Error	http://msdn.microsoft.com/en-us/library/f7z685ew.aspx
C/C++ Compiler	C2812		#import is not supported with /clr:pure and /clr:safe	Error	http://msdn.microsoft.com/en-us/library/ms173583.aspx
C/C++ Compiler	C2814		'member' : a native type cannot be nested within a managed type 'type'	Error	http://msdn.microsoft.com/en-us/library/h3zecd13.aspx
C/C++ Compiler	C2815		'operator delete' : first formal parameter must be 'void *', but 'param' was used	Error	http://msdn.microsoft.com/en-us/library/a8b5yf66.aspx
C/C++ Compiler	C2817		return type for 'operator delete' must be 'void'	Error	http://msdn.microsoft.com/en-us/library/274thbk3.aspx
C/C++ Compiler	C2818		application of overloaded 'operator -&gt;' is recursive through type 'type'	Error	http://msdn.microsoft.com/en-us/library/kty7akd3.aspx
C/C++ Compiler	C2819		type 'type' does not have an overloaded member 'operator -&gt;'	Error	http://msdn.microsoft.com/en-us/library/b7yzwefx.aspx
C/C++ Compiler	C2821		first formal parameter to 'operator new' must be 'unsigned int'	Error	http://msdn.microsoft.com/en-us/library/s4943se8.aspx
C/C++ Compiler	C2823		a typedef template is illegal	Error	http://msdn.microsoft.com/en-us/library/w191kaf4.aspx
C/C++ Compiler	C2824		return type for 'operator new' must be 'void *'	Error	http://msdn.microsoft.com/en-us/library/y283ad9x.aspx
C/C++ Compiler	C2825		var : must be a class or namespace when followed by '::'	Error	http://msdn.microsoft.com/en-us/library/f9w3ffht.aspx
C/C++ Compiler	C2826		'operator' must be declared static	Error	http://msdn.microsoft.com/en-us/library/9h8fzyaz.aspx
C/C++ Compiler	C2827		'operator operator' cannot be globally overridden with unary form	Error	http://msdn.microsoft.com/en-us/library/yts0ybky.aspx
